Date,Open,High,Low,Close,Adj Close,Volume
2018-12-14,1103.099976,1114.900024,1091.800049,1112.199951,1101.994385,7221324
2018-12-17,1115.949951,1133.000000,1111.500000,1129.900024,1119.532104,5064357
2018-12-18,1123.300049,1139.000000,1120.500000,1136.400024,1125.972534,5870928
2018-12-19,1141.500000,1147.300049,1133.199951,1136.800049,1126.368774,7368799
2018-12-20,1121.000000,1132.500000,1116.150024,1128.449951,1118.095337,5764731
2018-12-21,1125.000000,1131.250000,1096.000000,1100.199951,1090.104492,8281941
2018-12-24,1100.900024,1103.199951,1086.550049,1089.150024,1079.156006,4144535
2018-12-26,1085.800049,1100.000000,1065.650024,1098.349976,1088.271606,7210059
2018-12-27,1107.199951,1127.000000,1104.000000,1120.199951,1109.921021,12478000
2018-12-28,1125.500000,1135.250000,1121.199951,1125.550049,1115.222046,7666016
2018-12-31,1130.949951,1133.849976,1116.199951,1121.250000,1110.961426,7222817
2019-01-01,1125.250000,1127.300049,1110.099976,1121.000000,1110.713623,4455850
2019-01-02,1114.500000,1127.000000,1101.000000,1106.400024,1096.247681,7144970
2019-01-03,1107.500000,1114.599976,1090.099976,1092.750000,1082.722900,7446457
2019-01-04,1097.400024,1104.449951,1081.099976,1098.650024,1088.568726,8465141
2019-01-07,1107.000000,1118.449951,1101.000000,1104.750000,1094.612793,5513559
2019-01-08,1105.099976,1109.949951,1096.000000,1104.650024,1094.513794,5625153
2019-01-09,1112.000000,1117.000000,1098.699951,1110.750000,1100.557861,5766805
2019-01-10,1107.750000,1111.000000,1103.000000,1107.500000,1097.337524,4080283
2019-01-11,1107.599976,1113.800049,1088.599976,1098.050049,1087.974365,6463903
2019-01-14,1095.000000,1100.500000,1086.400024,1096.800049,1086.735840,4111782
2019-01-15,1105.000000,1132.000000,1105.000000,1129.650024,1119.284302,10062875
2019-01-16,1135.000000,1145.000000,1130.349976,1135.900024,1125.477051,6382777
2019-01-17,1144.449951,1147.900024,1130.000000,1134.449951,1124.040161,7487963
2019-01-18,1148.800049,1189.900024,1135.250000,1184.349976,1173.482422,25684142
2019-01-21,1194.000000,1239.949951,1188.650024,1237.699951,1226.342773,22038534
2019-01-22,1232.849976,1246.949951,1219.599976,1235.150024,1223.816284,16552819
2019-01-23,1233.300049,1244.199951,1222.000000,1226.300049,1215.047607,8829502
2019-01-24,1225.000000,1253.199951,1220.099976,1247.449951,1236.003296,13155185
2019-01-25,1250.449951,1264.699951,1235.400024,1246.000000,1234.566772,8550836
2019-01-28,1250.500000,1255.949951,1222.400024,1229.550049,1218.267700,8569265
2019-01-29,1231.000000,1231.650024,1201.349976,1210.650024,1199.541138,9328866
2019-01-30,1215.000000,1225.000000,1191.099976,1195.699951,1184.728149,7846940
2019-01-31,1202.000000,1229.699951,1201.000000,1227.150024,1215.889771,10185347
2019-02-01,1234.000000,1255.000000,1227.050049,1249.949951,1238.480469,9228965
2019-02-04,1247.000000,1296.949951,1242.050049,1290.900024,1279.054688,11670570
2019-02-05,1292.000000,1304.400024,1278.599976,1291.550049,1279.698730,9362406
2019-02-06,1296.250000,1317.650024,1294.250000,1310.250000,1298.227173,9411585
2019-02-07,1310.250000,1321.199951,1286.099976,1290.400024,1278.559326,9212227
2019-02-08,1284.800049,1300.500000,1272.250000,1277.699951,1265.975708,6505502
2019-02-11,1275.900024,1276.000000,1251.000000,1253.250000,1241.750244,7523999
2019-02-12,1251.500000,1272.349976,1251.500000,1256.400024,1244.871338,6399485
2019-02-14,1241.000000,1241.000000,1218.000000,1224.199951,1212.966675,6627360
2019-02-15,1229.750000,1249.900024,1214.000000,1244.449951,1233.030884,9597961
2019-02-18,1250.000000,1252.500000,1215.000000,1220.099976,1208.904419,9649017
2019-02-19,1218.000000,1239.699951,1211.199951,1216.099976,1204.941040,6244189
2019-02-20,1223.849976,1240.000000,1219.000000,1234.349976,1223.023560,6298179
2019-02-21,1236.000000,1257.800049,1229.349976,1246.900024,1235.458496,10580178
2019-02-22,1244.599976,1245.300049,1226.000000,1232.349976,1221.041870,8755865
2019-02-25,1236.000000,1243.000000,1220.650024,1232.300049,1220.992554,7852528
2019-02-26,1209.500000,1234.800049,1206.000000,1220.250000,1209.052979,10131050
2019-02-27,1228.050049,1244.900024,1209.000000,1223.500000,1212.273071,11113182
2019-02-28,1233.750000,1239.849976,1226.550049,1231.050049,1219.753906,11286916
2019-03-01,1237.000000,1242.349976,1222.250000,1226.050049,1214.799805,7922513
2019-03-05,1223.400024,1239.800049,1218.599976,1237.650024,1226.293335,7121509
2019-03-06,1239.800049,1273.099976,1235.099976,1264.800049,1253.194336,12038231
2019-03-07,1264.000000,1279.800049,1258.150024,1270.250000,1258.594238,8109259
2019-03-08,1266.050049,1274.449951,1262.000000,1267.099976,1255.473022,6040052
2019-03-11,1270.050049,1312.000000,1268.000000,1304.099976,1292.133545,9718840
2019-03-12,1316.900024,1334.000000,1314.250000,1331.349976,1319.133423,11228736
2019-03-13,1337.000000,1360.000000,1328.099976,1347.300049,1334.937256,11236048
2019-03-14,1349.750000,1362.000000,1336.099976,1341.550049,1329.239990,10402048
2019-03-15,1345.000000,1358.800049,1311.199951,1321.650024,1309.522583,15893093
2019-03-18,1331.000000,1357.949951,1329.000000,1350.050049,1337.661987,10105234
2019-03-19,1360.000000,1380.000000,1343.099976,1376.550049,1363.918823,9805318
2019-03-20,1377.800049,1388.000000,1364.000000,1375.449951,1362.828857,9892823
2019-03-22,1372.500000,1380.900024,1336.699951,1341.750000,1329.438110,11465112
2019-03-25,1330.599976,1336.849976,1316.699951,1324.449951,1312.296875,7951992
2019-03-26,1330.300049,1371.599976,1330.000000,1367.250000,1354.704102,9479288
2019-03-27,1377.949951,1377.949951,1344.250000,1349.250000,1336.869263,10094174
2019-03-28,1350.250000,1369.800049,1342.800049,1360.000000,1347.520630,10482938
2019-04-01,1370.000000,1406.800049,1362.550049,1391.849976,1379.078369,10098281
2019-04-02,1398.000000,1403.099976,1380.099976,1389.699951,1376.947998,8012636
2019-04-03,1392.750000,1403.000000,1372.000000,1375.199951,1362.581177,7849461
2019-04-04,1379.000000,1383.699951,1347.250000,1353.050049,1340.634399,8375674
2019-04-05,1360.949951,1363.900024,1343.000000,1353.900024,1341.476563,6728239
2019-04-08,1356.000000,1357.500000,1323.699951,1329.250000,1317.052856,8723577
2019-04-09,1328.900024,1340.699951,1321.000000,1334.449951,1322.204956,9497621
2019-04-10,1337.949951,1348.000000,1326.500000,1331.400024,1319.183105,7612711
2019-04-11,1332.949951,1353.000000,1329.000000,1346.800049,1334.441772,5741333
2019-04-12,1350.000000,1356.900024,1336.650024,1343.099976,1330.775635,5919742
2019-04-15,1345.000000,1348.949951,1335.000000,1340.150024,1327.852905,4245127
2019-04-16,1345.000000,1360.000000,1340.000000,1343.750000,1331.419678,7936553
2019-04-18,1375.000000,1389.750000,1365.000000,1385.949951,1373.232422,17960482
2019-04-22,1360.000000,1367.000000,1341.300049,1345.349976,1333.005005,10792748
2019-04-23,1348.000000,1373.000000,1346.000000,1363.849976,1351.335205,9055300
2019-04-24,1370.300049,1394.800049,1366.250000,1389.500000,1376.749878,7360887
2019-04-25,1389.099976,1412.400024,1362.599976,1372.400024,1359.806885,13929820
2019-04-26,1375.000000,1395.949951,1370.699951,1392.800049,1380.019653,6889444
2019-04-30,1396.400024,1396.400024,1366.800049,1392.800049,1380.019653,10217019
2019-05-02,1392.000000,1413.900024,1382.099976,1405.050049,1392.157349,8682505
2019-05-03,1407.949951,1417.500000,1402.650024,1408.849976,1395.922363,6510169
2019-05-06,1398.000000,1402.800049,1378.099976,1384.900024,1372.192139,7237910
2019-05-07,1394.800049,1395.000000,1340.199951,1343.500000,1331.171997,8877095
2019-05-08,1340.000000,1340.000000,1292.199951,1299.449951,1287.526245,14610543
2019-05-09,1288.800049,1288.800049,1251.750000,1256.449951,1244.920776,19507368
2019-05-10,1265.000000,1277.699951,1245.000000,1251.150024,1239.669434,11226831
2019-05-13,1247.900024,1260.800049,1227.500000,1232.050049,1220.744751,8047801
2019-05-14,1236.500000,1269.349976,1231.500000,1260.449951,1248.884033,13001004
2019-05-15,1273.000000,1278.000000,1250.599976,1256.900024,1245.366699,11163801
2019-05-16,1259.949951,1271.900024,1258.099976,1265.349976,1253.739136,6606652
2019-05-17,1267.000000,1276.949951,1252.000000,1267.400024,1255.770386,7898440
2019-05-20,1313.599976,1337.699951,1303.500000,1325.900024,1313.733521,12333937
2019-05-21,1332.199951,1367.000000,1330.050049,1339.800049,1327.505981,13872055
2019-05-22,1345.650024,1359.699951,1335.099976,1340.400024,1328.100464,11287400
2019-05-23,1372.000000,1392.000000,1325.000000,1333.900024,1321.660156,17722514
2019-05-24,1348.000000,1353.800049,1316.500000,1336.849976,1324.583008,10180759
2019-05-27,1337.099976,1337.500000,1307.000000,1310.650024,1298.623535,7349720
2019-05-28,1319.800049,1334.800049,1313.349976,1323.750000,1311.603271,19472659
2019-05-29,1321.000000,1333.300049,1304.150024,1313.050049,1301.001465,7112830
2019-05-30,1316.250000,1342.000000,1316.250000,1329.750000,1317.548218,10740841
2019-05-31,1337.900024,1341.900024,1320.199951,1330.150024,1317.944580,11760178
2019-06-03,1335.000000,1367.250000,1321.199951,1360.199951,1347.718750,8483610
2019-06-04,1357.449951,1374.250000,1348.099976,1351.650024,1339.247314,7059911
2019-06-06,1361.900024,1361.900024,1321.099976,1327.349976,1315.170166,7664319
2019-06-07,1325.949951,1327.250000,1305.599976,1314.900024,1302.834595,6730595
2019-06-10,1320.900024,1327.000000,1310.099976,1319.150024,1307.045532,5380148
2019-06-11,1321.849976,1334.500000,1318.000000,1329.150024,1316.953735,5253790
2019-06-12,1334.699951,1338.400024,1325.000000,1332.150024,1319.926270,4707716
2019-06-13,1330.000000,1334.699951,1308.650024,1327.250000,1315.071167,7171189
2019-06-14,1321.900024,1325.000000,1309.400024,1317.550049,1305.460205,6831331
2019-06-17,1320.000000,1320.000000,1278.500000,1282.300049,1270.533691,6815554
2019-06-18,1278.900024,1287.949951,1269.099976,1281.000000,1269.245483,7679193
2019-06-19,1286.900024,1302.000000,1262.599976,1277.349976,1265.629028,6625604
2019-06-20,1280.000000,1300.000000,1278.000000,1296.750000,1284.851074,4914012
2019-06-21,1295.949951,1296.000000,1275.550049,1279.500000,1267.759277,10623098
2019-06-24,1272.150024,1276.449951,1257.099976,1262.400024,1250.816162,5150998
2019-06-25,1258.900024,1298.000000,1254.250000,1295.849976,1283.959229,6842363
2019-06-26,1291.000000,1304.599976,1286.349976,1294.150024,1282.274902,5299942
2019-06-27,1293.150024,1296.900024,1271.000000,1274.150024,1262.458374,11385972
2019-06-28,1277.099976,1282.849976,1248.650024,1253.099976,1241.601440,8659721
2019-07-01,1258.050049,1272.650024,1246.449951,1268.849976,1257.207031,6162080
2019-07-02,1273.949951,1281.000000,1263.300049,1278.500000,1266.768555,4638751
2019-07-03,1282.900024,1286.500000,1275.050049,1282.550049,1270.781372,4026032
2019-07-04,1281.400024,1291.000000,1280.000000,1284.000000,1272.218018,4275148
2019-07-05,1285.099976,1290.500000,1260.000000,1263.349976,1251.757446,4995344
2019-07-08,1258.000000,1268.099976,1248.199951,1252.050049,1240.561279,6404544
2019-07-09,1248.949951,1283.500000,1245.500000,1280.099976,1268.353760,8016757
2019-07-10,1280.050049,1289.349976,1268.699951,1278.849976,1267.115234,5494315
2019-07-11,1287.000000,1289.800049,1279.300049,1281.550049,1269.790527,3935460
2019-07-12,1283.000000,1300.000000,1278.050049,1280.500000,1268.750122,7174054
2019-07-15,1285.000000,1289.500000,1270.349976,1276.099976,1264.390503,4873164
2019-07-16,1279.949951,1294.900024,1277.050049,1293.000000,1281.135498,4604019
2019-07-17,1294.300049,1297.000000,1280.000000,1281.849976,1270.087646,4334958
2019-07-18,1282.000000,1286.400024,1258.000000,1261.849976,1250.271240,5459896
2019-07-19,1268.199951,1272.949951,1242.699951,1249.000000,1237.539185,7468515
2019-07-22,1251.000000,1284.500000,1227.300049,1280.500000,1268.750122,13300153
2019-07-23,1285.000000,1293.900024,1260.400024,1273.550049,1261.864014,9287951
2019-07-24,1273.500000,1278.800049,1253.550049,1259.099976,1247.546387,6943982
2019-07-25,1264.000000,1269.050049,1227.000000,1231.500000,1220.199707,9968545
2019-07-26,1231.500000,1242.500000,1210.000000,1213.800049,1202.662231,9320481
2019-07-29,1216.900024,1222.000000,1205.099976,1210.949951,1199.838257,8058035
2019-07-30,1213.949951,1220.000000,1175.949951,1180.900024,1170.064087,9533344
2019-07-31,1175.750000,1185.000000,1162.400024,1166.250000,1155.548462,9705619
2019-08-01,1163.400024,1188.199951,1150.349976,1180.250000,1169.420044,10344862
2019-08-02,1175.699951,1198.250000,1162.099976,1184.349976,1179.919556,10865385
2019-08-05,1167.000000,1167.000000,1128.000000,1143.349976,1139.072998,13897461
2019-08-06,1134.750000,1149.599976,1122.000000,1128.300049,1124.079346,13288909
2019-08-07,1126.500000,1138.550049,1103.099976,1109.400024,1105.250000,11588879
2019-08-08,1108.349976,1158.000000,1095.300049,1152.349976,1148.039307,14262936
2019-08-09,1161.849976,1175.500000,1152.300049,1162.099976,1157.752808,10043949
2019-08-13,1233.150024,1302.800049,1226.000000,1274.750000,1269.981445,47923444
2019-08-14,1304.000000,1304.449951,1280.349976,1288.250000,1283.430908,14487137
2019-08-16,1291.199951,1291.800049,1273.000000,1278.000000,1273.219238,10047496
2019-08-19,1281.050049,1296.800049,1280.000000,1292.599976,1287.764648,7459859
2019-08-20,1289.800049,1292.599976,1272.599976,1275.949951,1271.176880,6843460
2019-08-21,1275.650024,1278.650024,1266.500000,1270.949951,1266.195557,4881553
2019-08-22,1270.949951,1271.000000,1238.900024,1246.750000,1242.086182,6414937
2019-08-23,1239.000000,1284.000000,1226.500000,1275.849976,1271.077271,9741262
2019-08-26,1294.000000,1294.000000,1259.000000,1266.800049,1262.061279,8778739
2019-08-27,1285.000000,1285.000000,1261.199951,1274.849976,1270.081055,12984396
2019-08-28,1273.750000,1281.000000,1256.050049,1263.300049,1258.574341,5305639
2019-08-29,1256.449951,1260.250000,1235.300049,1241.750000,1237.104858,8635974
2019-08-30,1245.500000,1254.400024,1221.000000,1248.550049,1243.879517,11308120
2019-09-03,1242.250000,1243.000000,1200.000000,1206.400024,1201.887085,8563009
2019-09-04,1200.550049,1205.250000,1186.050049,1201.150024,1196.656738,15063355
2019-09-05,1206.800049,1213.199951,1193.300049,1198.599976,1194.116211,10512763
2019-09-06,1203.000000,1229.000000,1195.250000,1222.500000,1217.926880,10600234
2019-09-09,1220.650024,1233.000000,1213.150024,1222.199951,1217.627930,5370758
2019-09-11,1222.500000,1240.000000,1222.500000,1234.400024,1229.782349,5544468
2019-09-12,1235.000000,1240.449951,1205.699951,1210.349976,1205.822266,5431139
2019-09-13,1212.000000,1228.500000,1206.900024,1225.599976,1221.015259,5919260
2019-09-16,1189.000000,1219.099976,1186.099976,1210.750000,1206.220825,9393731
2019-09-17,1211.000000,1211.000000,1193.500000,1197.449951,1192.970581,7150435
2019-09-18,1204.949951,1216.300049,1197.199951,1205.699951,1201.189697,6827281
2019-09-19,1207.849976,1209.699951,1172.650024,1179.050049,1174.639526,6293454
2019-09-20,1187.949951,1269.900024,1174.300049,1254.349976,1249.657715,22019674
2019-09-23,1274.150024,1281.000000,1235.000000,1239.199951,1234.564331,9879751
2019-09-24,1243.599976,1298.800049,1242.750000,1278.699951,1273.916626,15982067
2019-09-25,1284.000000,1295.000000,1268.849976,1279.550049,1274.763550,8316894
2019-09-26,1292.000000,1298.800049,1283.500000,1296.800049,1291.948975,8389212
2019-09-27,1292.500000,1315.000000,1284.000000,1309.050049,1304.153198,8712980
2019-09-30,1310.000000,1335.750000,1305.550049,1332.250000,1327.266357,11549746
2019-10-01,1337.000000,1342.000000,1293.300049,1304.900024,1300.018677,8192597
2019-10-03,1286.000000,1314.699951,1281.300049,1311.050049,1306.145630,6183107
2019-10-04,1319.900024,1328.599976,1303.849976,1308.099976,1303.206665,6853954
2019-10-07,1308.099976,1320.800049,1301.699951,1310.099976,1305.199219,4599818
2019-10-09,1308.699951,1329.949951,1292.500000,1324.750000,1319.794434,8040938
2019-10-10,1325.000000,1369.000000,1321.000000,1362.750000,1357.652222,16003744
2019-10-11,1363.699951,1365.599976,1336.550049,1352.599976,1347.540161,7587648
2019-10-14,1364.949951,1364.949951,1350.849976,1358.000000,1352.920044,6123412
2019-10-15,1362.500000,1370.000000,1354.300049,1364.150024,1359.046997,4422075
2019-10-16,1369.900024,1379.650024,1363.699951,1372.349976,1367.216309,8870701
2019-10-17,1375.000000,1399.000000,1372.000000,1396.500000,1391.276001,7332464
2019-10-18,1404.000000,1427.900024,1398.699951,1416.349976,1411.051758,12856410
2019-10-22,1425.000000,1436.849976,1403.349976,1414.150024,1408.859985,12703054
2019-10-23,1416.300049,1425.949951,1383.150024,1392.400024,1387.191406,8432964
2019-10-24,1401.000000,1441.400024,1386.550049,1436.449951,1431.076538,10351384
2019-10-25,1441.099976,1441.449951,1411.250000,1431.199951,1425.846191,6190013
2019-10-27,null,null,null,null,null,null
2019-10-29,1445.500000,1480.000000,1442.099976,1467.050049,1461.562134,11780494
2019-10-30,1480.000000,1484.550049,1460.300049,1479.099976,1473.567017,7470723
2019-10-31,1484.000000,1489.650024,1461.699951,1464.349976,1458.872192,8898168
2019-11-01,1455.000000,1461.800049,1441.000000,1456.900024,1451.450073,6356579
2019-11-04,1465.900024,1471.000000,1445.099976,1457.650024,1452.197266,6429329
2019-11-05,1463.099976,1468.949951,1441.000000,1447.300049,1441.885986,5799318
2019-11-06,1442.699951,1446.449951,1428.500000,1434.900024,1429.532349,6686289
2019-11-07,1435.000000,1463.000000,1432.199951,1458.599976,1453.143677,6438749
2019-11-08,1449.000000,1459.650024,1441.300049,1445.500000,1440.092651,5494844
2019-11-11,1439.099976,1444.250000,1422.550049,1427.800049,1422.458984,5192423
2019-11-13,1430.000000,1475.900024,1430.000000,1472.300049,1466.792480,11532364
2019-11-14,1476.000000,1481.599976,1455.800049,1462.750000,1457.278198,6518339
2019-11-15,1465.650024,1486.800049,1463.150024,1470.849976,1465.347778,7173674
2019-11-18,1472.650024,1486.000000,1455.400024,1459.199951,1453.741455,6435097
2019-11-19,1467.000000,1514.900024,1465.000000,1509.750000,1504.102295,13795569
2019-11-20,1555.050049,1572.400024,1543.199951,1547.650024,1541.860596,19904164
2019-11-21,1545.000000,1556.000000,1528.550049,1537.599976,1531.848145,6810577
2019-11-22,1542.099976,1569.500000,1537.599976,1546.500000,1540.714844,10218978
2019-11-25,1551.150024,1564.800049,1551.000000,1561.550049,1555.708618,6924313
2019-11-26,1568.099976,1576.349976,1556.000000,1560.250000,1554.413452,16152137
2019-11-27,1559.949951,1575.500000,1556.099976,1569.849976,1563.977539,4408336
2019-11-28,1572.650024,1584.150024,1563.949951,1580.300049,1574.388428,6284885
2019-11-29,1581.949951,1581.949951,1547.849976,1551.150024,1545.347534,8484822
2019-12-02,1600.000000,1614.449951,1577.000000,1586.500000,1580.565186,14275186
2019-12-03,1592.750000,1594.000000,1572.599976,1578.900024,1572.993652,5938786
2019-12-04,1573.000000,1577.500000,1533.750000,1552.699951,1546.891602,9594828
2019-12-05,1574.000000,1579.750000,1544.000000,1550.849976,1545.048584,9117022
2019-12-06,1553.000000,1568.000000,1541.099976,1554.900024,1549.083496,5982129
2019-12-09,1556.150024,1577.400024,1546.500000,1572.599976,1566.717163,5779807
2019-12-10,1572.050049,1573.599976,1554.150024,1561.949951,1556.107056,4650906
2019-12-11,1555.599976,1574.500000,1550.599976,1562.400024,1556.555420,5652698
2019-12-12,1570.250000,1573.849976,1556.650024,1568.199951,1562.333618,4720977
2019-12-13,1580.000000,1590.000000,1572.400024,1582.900024,1576.978760,5791522
2019-12-16,1592.000000,1593.900024,1564.349976,1566.599976,1560.739624,5436951
2019-12-17,1566.750000,1579.000000,1555.550049,1562.699951,1556.854248,9291724
2019-12-18,1563.000000,1580.000000,1562.000000,1575.849976,1569.955078,6739582
2019-12-19,1573.699951,1614.900024,1571.800049,1609.949951,1603.927490,9375484
2019-12-20,1615.000000,1617.550049,1596.099976,1599.099976,1593.118042,9724619
2019-12-23,1560.099976,1577.550049,1557.800049,1571.400024,1565.521729,11478429
2019-12-24,1568.900024,1572.050049,1542.500000,1546.449951,1540.665039,8251144
2019-12-26,1541.650024,1552.949951,1510.150024,1515.400024,1509.731201,13605737
2019-12-27,1527.000000,1546.199951,1521.300049,1542.349976,1536.580322,8081591
2019-12-30,1545.949951,1547.650024,1528.050049,1544.199951,1538.423462,7828402
2019-12-31,1542.000000,1543.699951,1508.050049,1514.050049,1508.386353,10150467
2020-01-01,1518.000000,1527.099976,1505.500000,1509.599976,1503.952881,6402372
2020-01-02,1512.000000,1540.949951,1512.000000,1535.300049,1529.556763,8096561
2020-01-03,1533.000000,1541.650024,1523.000000,1537.150024,1531.399902,9593498
2020-01-06,1520.000000,1527.900024,1498.000000,1501.500000,1495.883179,11209343
2020-01-07,1519.000000,1534.500000,1513.500000,1524.599976,1518.896729,7627191
2020-01-08,1515.000000,1534.449951,1510.000000,1513.150024,1507.489624,7336561
2020-01-09,1538.599976,1550.000000,1531.250000,1548.000000,1542.209229,6849606
2020-01-10,1551.900024,1557.949951,1539.650024,1547.650024,1541.860596,5704686
2020-01-13,1545.050049,1558.699951,1538.400024,1543.699951,1537.925293,8358090
2020-01-14,1540.000000,1550.000000,1521.849976,1529.400024,1523.678833,7230788
2020-01-15,1535.849976,1539.900024,1518.250000,1523.849976,1518.149536,7231393
2020-01-16,1529.000000,1543.349976,1528.000000,1537.900024,1532.147095,5873662
2020-01-17,1553.500000,1584.949951,1553.199951,1581.000000,1575.085815,13469708
2020-01-20,1609.000000,1609.000000,1526.400024,1532.349976,1526.617798,14878868
2020-01-21,1528.599976,1545.849976,1522.000000,1533.900024,1528.161987,8650831
2020-01-22,1544.000000,1546.750000,1531.099976,1533.349976,1527.614014,4719245
2020-01-23,1536.500000,1541.949951,1520.699951,1526.849976,1521.138306,5142088
2020-01-24,1527.000000,1536.349976,1518.550049,1521.550049,1515.858276,6687633
2020-01-27,1514.900024,1524.449951,1505.000000,1506.550049,1500.914307,6120429
2020-01-28,1508.599976,1510.000000,1463.599976,1471.750000,1466.244507,11215313
2020-01-29,1474.050049,1494.400024,1464.050049,1479.849976,1474.314209,11313297
2020-01-30,1479.000000,1479.699951,1440.000000,1443.750000,1438.349243,10241756
2020-01-31,1453.000000,1453.250000,1407.199951,1411.650024,1406.369385,15886673
2020-02-03,1369.900024,1399.949951,1363.050049,1385.500000,1380.317139,14040626
2020-02-04,1400.000000,1432.500000,1397.800049,1426.400024,1421.064209,11604666
2020-02-05,1434.900024,1452.800049,1430.300049,1448.500000,1443.081421,8444823
2020-02-06,1454.099976,1467.000000,1440.099976,1457.800049,1452.346680,7103715
2020-02-07,1451.000000,1452.349976,1428.300049,1433.650024,1428.286987,5581641
2020-02-10,1428.000000,1445.500000,1410.449951,1435.599976,1430.229736,6922631
2020-02-11,1447.400024,1466.199951,1445.050049,1452.750000,1447.315552,6400245
2020-02-12,1456.150024,1474.849976,1455.000000,1470.300049,1464.799927,6187091
2020-02-13,1477.750000,1477.750000,1462.599976,1474.150024,1468.635498,6201763
2020-02-14,1477.250000,1501.449951,1453.099976,1487.599976,1482.035156,9704655
2020-02-17,1489.000000,1506.150024,1474.300049,1478.250000,1472.720215,6011340
2020-02-18,1475.900024,1475.900024,1457.400024,1467.400024,1461.910767,5086964
2020-02-19,1479.349976,1506.449951,1475.099976,1503.800049,1498.174683,6438918
2020-02-20,1497.000000,1508.000000,1483.800049,1485.949951,1480.391357,7722577
2020-02-24,1469.750000,1477.000000,1439.550049,1444.949951,1439.544678,9769743
2020-02-25,1451.400024,1451.400024,1410.000000,1416.400024,1411.101563,12684109
2020-02-26,1410.000000,1412.349976,1387.349976,1392.000000,1386.792847,13423661
2020-02-27,1388.000000,1393.800049,1369.000000,1386.250000,1381.064331,11454300
2020-02-28,1354.900024,1357.000000,1325.000000,1328.650024,1323.679810,17973847
2020-03-02,1355.099976,1369.000000,1301.099976,1316.150024,1311.226563,13486634
2020-03-03,1329.699951,1353.900024,1322.000000,1342.849976,1337.826660,12525809
2020-03-04,1352.000000,1353.800049,1307.900024,1339.699951,1334.688477,10105782
2020-03-05,1352.199951,1357.949951,1306.000000,1311.150024,1306.245239,13948324
2020-03-06,1270.000000,1288.150024,1241.099976,1271.000000,1266.245483,15422068
2020-03-09,1240.050049,1241.000000,1095.000000,1114.150024,1109.982178,40316138
2020-03-11,1108.000000,1178.449951,1108.000000,1153.550049,1149.234863,27237321
2020-03-12,1085.000000,1101.000000,1048.699951,1063.000000,1059.023560,25587823
2020-03-13,998.000000,1140.000000,942.400024,1105.300049,1101.165405,33509107
2020-03-16,1060.550049,1079.699951,1005.000000,1015.700012,1011.900513,17592794
2020-03-17,1047.250000,1060.000000,1003.200012,1008.000000,1004.229309,20776373
2020-03-18,1025.300049,1035.900024,961.000000,968.500000,964.877075,20449241
2020-03-19,920.099976,967.000000,892.200012,917.700012,914.267090,28071848
2020-03-20,939.500000,1034.900024,930.000000,1017.950012,1014.142090,28966278
2020-03-23,916.200012,950.000000,875.650024,884.049988,880.742920,18593390
2020-03-24,930.000000,970.000000,895.799988,943.400024,939.870972,20908452
2020-03-25,963.799988,1151.550049,963.250000,1082.250000,1078.201538,33432712
2020-03-26,1095.800049,1116.900024,1042.349976,1066.199951,1062.211548,20912841
2020-03-27,1095.000000,1107.300049,1046.199951,1065.599976,1061.613770,19044609
2020-03-30,1040.599976,1074.800049,1020.000000,1030.449951,1026.595215,13820078
2020-03-31,1073.949951,1129.800049,1048.000000,1113.750000,1109.583740,20249183
2020-04-01,1122.250000,1124.599976,1045.199951,1080.449951,1076.408203,19016959
2020-04-03,1134.449951,1134.449951,1056.300049,1077.449951,1073.419434,18911970
2020-04-07,1102.099976,1214.000000,1100.000000,1206.099976,1201.588257,24857792
2020-04-08,1180.000000,1229.000000,1160.000000,1192.150024,1187.690430,22803609
2020-04-09,1214.000000,1232.800049,1193.000000,1219.949951,1215.386353,15101511
2020-04-13,1203.949951,1215.000000,1180.000000,1189.150024,1184.701660,10822858
2020-04-15,1197.050049,1236.000000,1143.000000,1149.849976,1145.548584,16147958
2020-04-16,1149.849976,1187.449951,1145.000000,1168.050049,1163.680664,17123489
2020-04-17,1216.000000,1230.000000,1192.650024,1224.000000,1219.421265,15209621
2020-04-20,1226.000000,1257.000000,1202.000000,1243.800049,1239.147217,16472130
2020-04-21,1210.000000,1252.000000,1164.000000,1237.349976,1232.721313,28057044
2020-04-22,1320.000000,1384.900024,1300.000000,1363.599976,1358.499023,65230035
2020-04-23,1367.349976,1385.849976,1353.300049,1370.900024,1365.771729,29928168
2020-04-24,1350.150024,1494.949951,1347.199951,1417.000000,1411.699341,61711199
2020-04-27,1434.000000,1475.000000,1423.000000,1429.750000,1424.401611,26736415
2020-04-28,1450.000000,1455.449951,1392.150024,1428.150024,1422.807617,35866256
2020-04-29,1444.900024,1453.650024,1420.000000,1426.949951,1421.612061,17141303
2020-04-30,1440.300049,1480.910034,1424.550049,1452.229980,1446.797485,32926121
2020-05-04,1426.479980,1451.239990,1404.140015,1421.719971,1416.401611,24670336
2020-05-05,1440.050049,1465.109985,1433.609985,1446.930054,1441.517456,20723079
2020-05-06,1450.250000,1471.010010,1431.930054,1447.030029,1441.616943,18685710
2020-05-07,1441.339966,1499.439941,1431.430054,1492.800049,1487.215820,23087436
2020-05-08,1530.489990,1565.060059,1522.670044,1547.130005,1541.342529,38887255
2020-05-11,1565.160034,1599.839966,1557.540039,1561.989990,1556.146973,30959745
2020-05-12,1550.109985,1553.619995,1451.239990,1465.359985,1459.878418,46465281
